,name,interests,embeddings
0,Abbas Momeni,Partial Differential Equations. Nonlinear Analysis and Optimal Mass Transportation.,"[-0.010990235954523087, 0.034146830439567566, 0.06782069802284241, -0.03132840618491173, -0.07566192746162415, -0.042433228343725204, -0.10907433182001114, 0.017967630177736282, 0.01676446758210659, -0.01121226605027914, 0.024725720286369324, 0.03728407248854637, -0.03645895794034004, -0.08350177854299545, 0.008263970725238323, 0.024774985387921333, 0.012975884601473808, -0.024857589974999428, -0.020470421761274338, 0.012573336251080036, -0.005124263931065798, -0.024366026744246483, -0.02925357036292553, 0.01901082880795002, -0.07141225039958954, -0.054285481572151184, -0.0018458353588357568, 0.017005806788802147, -0.007776929065585136, 0.01030808687210083, 0.03506298363208771, 0.0006078625447116792, 0.024697981774806976, -0.011463059112429619, 0.06098556891083717, 0.018544962629675865, 0.03218771144747734, -0.06223250925540924, -0.004551392514258623, -0.051020100712776184, -0.04220251739025116, 0.05614287406206131, 0.004009560216218233, -0.07872362434864044, 0.06693112105131149, -0.011032859794795513, 0.023986870422959328, 0.015441125258803368, 0.06826088577508926, 0.0325247123837471, 0.013502662070095539, -0.015152825973927975, 0.0050486004911363125, -0.004426390398293734, -0.007872775197029114, -0.03747277706861496, -0.01558190118521452, -0.003657079301774502, -0.014094939455389977, -0.017438074573874474, 0.06397096067667007, 0.006271252408623695, -0.010329626500606537, 0.0274626724421978, -0.00293468264862895, 0.023778405040502548, 0.028912736102938652, 0.0291119534522295, -0.006938787642866373, 0.05572910234332085, -0.0493977814912796, -0.013032730668783188, -0.03321166709065437, 0.01583431474864483, -0.06522704660892487, 0.1073644831776619, 0.048525094985961914, -0.025924483314156532, 0.005715955980122089, -0.007700115907937288, -0.048034582287073135, 0.024174006655812263, -0.045283641666173935, 0.04053346440196037, 0.0056846425868570805, 0.05329218506813049, -0.004053716082125902, 0.051025956869125366, 0.05805027112364769, 0.047878049314022064, -0.037762757390737534, -0.07501229643821716, -0.02991461753845215, 0.022819386795163155, 0.03473380580544472, 0.0251007042825222, 0.07114779204130173, 0.020928461104631424, -0.022392483428120613, -0.018827026709914207, -0.018454190343618393, 0.022302238270640373, -0.03195132687687874, -0.056819647550582886, 0.03572516515851021, 0.0135134756565094, -0.015743372961878777, 0.029873434454202652, 0.02423851564526558, 0.04945402219891548, 0.08470241725444794, 0.06120770797133446, 0.01868828386068344, -0.026302514597773552, 0.06472473591566086, -0.08308584243059158, 0.044148024171590805, 0.004466551821678877, -0.050244975835084915, 0.017593665048480034, 0.009738019667565823, 0.017837904393672943, -0.002014985540881753, 0.027602553367614746, -0.00987418182194233, 0.005630995146930218, 0.07489554584026337, -0.005611171014606953, 0.05168243125081062, -0.023599255830049515, 0.00492825685068965, -0.06564673781394958, 0.023064494132995605, -0.022585071623325348, 0.012902980670332909, -0.06797050684690475, 0.017850112169981003, 0.02431306801736355, -0.03412020951509476, -0.03887109085917473, 0.05690152943134308, 0.011667892336845398, 0.023992467671632767, -0.08943529427051544, -0.02677876502275467, 0.027867183089256287, -0.04011223465204239, 0.01228678785264492, 0.04164426401257515, 0.04604107514023781, -0.03077380172908306, 0.058887310326099396, 0.011026058346033096, 0.012224140577018261, 0.00641503045335412, 0.025962786749005318, -0.018636463209986687, -0.03482763096690178, -0.027213523164391518, -0.030322270467877388, 0.031051190569996834, 0.004931614268571138, -0.05240766331553459, 0.0393657460808754, -0.04822754114866257, 0.059885285794734955, -0.01621628925204277, -0.028778262436389923, 0.002895355224609375, -0.010954850353300571, 0.02823781594634056, 0.01197955384850502, -0.06191197782754898, -0.0036739350762218237, 0.057558830827474594, -0.022331733256578445, -0.010616075247526169, 0.05296964943408966, 0.0014197215205058455, 0.012188082560896873, -0.005616386886686087, -0.0036553670652210712, 0.06611859053373337, 0.017030244693160057, -0.01228434219956398, 0.0387507900595665, 0.019333627074956894, -0.03902587294578552, 0.07238109409809113, 0.009013011120259762, 0.030055077746510506, -0.033303502947092056, 0.043829403817653656, 0.029075471684336662, 0.010629256255924702, 0.019611772149801254, 0.03148685023188591, 0.09975282102823257, -0.03366323933005333, 0.006335442885756493, 0.03119400329887867, 0.05446970462799072, 0.004805766046047211, 0.04614987596869469, -0.022261863574385643, 0.0029918523505330086, 0.029158201068639755, 0.05101640522480011, 0.015706801787018776, 0.005247700028121471, -0.0685187578201294, 0.08563955873250961, -0.0034142795484513044, 0.04697642847895622, 0.020091518759727478, 0.02146674506366253, 0.031309567391872406, -0.042757824063301086, -0.013312309980392456, 0.03895281255245209, 0.0131238903850317, 0.010319112800061703, 0.052466001361608505, 0.030553482472896576, -0.015668774023652077, -0.009330115281045437, -0.05011096969246864, -0.02685656026005745, 0.0530206635594368, 0.006422846112400293, 0.025393256917595863, 0.011605978943407536, 0.03954700008034706, 0.02742592804133892, 0.011773449368774891, -0.08560504019260406, 0.004108754452317953, -0.061170268803834915, 0.00033873473876155913, -0.026527130976319313, 0.026908230036497116, -0.0274503231048584, -0.020589781925082207, -0.02644878439605236, 0.014464512467384338, 0.03533701226115227, -0.027869895100593567, 0.01385192759335041, 0.0033570202067494392, -0.037463102489709854, -0.028793536126613617, -0.004275257233530283, 0.024267766624689102, 0.029926426708698273, -0.03824625536799431, -0.034022506326436996, -0.0051283808425068855, 0.013525445945560932, -0.005730567499995232, 0.050457973033189774, -0.05244122073054314, -0.04801812767982483, -0.01768629439175129, 0.023522023111581802, -0.0014637670246884227, 0.022197648882865906, 0.04177892208099365, -0.05231988802552223, 0.043147459626197815, -0.04148777946829796, -0.08403853327035904, 0.009337134659290314, 0.026336682960391045, -0.05777193605899811, 0.0019950373098254204, -0.01652664877474308, -0.023536736145615578, -0.06589644402265549, 0.03944654390215874, 0.03714628517627716, -0.05203934386372566, -0.07212752848863602, -0.05636986717581749, -0.0015971651300787926, 0.013276719488203526, -0.0009099356830120087, 0.006531041581183672, -0.06628941744565964, 0.013665403239428997, -0.062235720455646515, 0.014945193193852901, 0.04236825183033943, -0.07625281065702438, -0.020074158906936646, -0.051834069192409515, -0.001821705256588757, 0.027119427919387817, 0.04823525995016098, 0.05597228929400444, 0.01693444512784481, -0.007183761335909367, -0.010114137083292007, -0.0404885858297348, -0.05051928386092186, -0.06676071137189865, 0.002575587946921587, 0.01282342616468668, 0.03021927922964096, -0.051423847675323486, 0.03948729857802391, 0.020568104460835457, 0.024693001061677933, 0.025696318596601486, 0.038631729781627655, -0.007893499918282032, 0.019571460783481598, 0.02675594761967659, 0.050311584025621414, -0.025246040895581245, -0.023295078426599503, 0.02455560676753521, -0.013716412708163261, 0.0009709647274576128, 0.003061048686504364, 0.027562560513615608, 0.027687709778547287, 0.010896442458033562, 0.061069414019584656, 0.029627319425344467, -0.036266129463911057, 7.182148692663759e-05, 0.028195563703775406, 0.0060899099335074425, 0.06164782494306564, 0.01102510653436184, 0.009912940673530102, -0.0731501430273056, 0.00477458955720067, 0.030827736482024193, 0.0213306974619627, -0.06134776398539543, -0.03442298248410225, 0.018211770802736282, -0.013189931400120258, -0.012090443633496761, -0.04257712513208389, 0.0142811955884099, 0.04836726188659668, -0.046633072197437286, -0.018707334995269775, -0.007073307875543833, -0.0250175092369318, -0.015883203595876694, 0.08578459173440933, 0.032446663826704025, 0.008331234566867352, 0.08079089224338531, 0.009522595442831516, -0.010698355734348297, -0.02642023004591465, 0.017819344997406006, 0.006709148641675711, -0.01496085338294506, -0.053171660751104355, -0.009976138360798359, 0.005012501962482929, -0.05159107595682144, -0.12941698729991913, 0.026718266308307648, 0.03578413277864456, 0.037182677537202835, 0.02404935657978058, 0.054217629134655, 0.015331854112446308, 0.004513253457844257, 0.002900875173509121, -0.06455865502357483, -0.08733080327510834, -0.00841155368834734, -0.03626497462391853, -0.02468625083565712, -0.009886140935122967, 0.011300635524094105, 0.02997729927301407, 0.044157449156045914, 0.037594348192214966, 0.03350890800356865, -0.05317845195531845, 0.026630917564034462, 0.04326104745268822, 0.01202441193163395, 0.03978951647877693, 0.059565313160419464, 0.010272410698235035, 0.0005663683987222612, -0.05563477426767349, -0.05699742212891579, -0.03595045953989029, -0.025944435968995094, -0.0009961758041754365, 0.04048867151141167, -0.007066425401717424, 0.05055269971489906, 0.027391906827688217, 0.01728210039436817, 0.01360340602695942, -0.00018792053742799908, 0.07167811691761017, -0.016793053597211838, 0.026189522817730904, 0.05381658673286438, -0.01440514251589775, 0.034781817346811295, 0.004520253278315067, -0.03069332428276539, 0.030259493738412857, 0.02865869738161564, -0.021290533244609833, -0.005659673362970352, -0.00525558041408658, 0.024750903248786926, 0.0026387388352304697, 0.020445741713047028, 0.023777808994054794, -0.04929540306329727, -0.012653151527047157, -0.014034368097782135, 0.037948716431856155, -0.05495113879442215, 0.02101834863424301, 0.00067240180214867, 0.004440941847860813, -0.0005245877546258271, -0.014805544167757034, -0.034496985375881195, 0.04046010598540306, -0.02342495508491993, 0.029713675379753113, -0.02694660611450672, 0.05094962194561958, -0.00515323132276535, -0.026087068021297455, -0.03086193837225437, -0.00313493050634861, 0.0031093796715140343, -0.008834387175738811, -0.033467620611190796, -0.03727704659104347, 0.048338714987039566, 0.01736922562122345, -0.04124429076910019, 0.028416436165571213, -0.01006012037396431, 0.0596759095788002, -0.03446853905916214, 0.05048161372542381, -0.008610939607024193, 0.007851295173168182, -0.020089274272322655, 0.021238597109913826, 0.01530585065484047, 0.013135736808180809, 0.031164294108748436, -0.02220950648188591, 0.0023041123058646917, -0.06171915680170059, -0.04204937815666199, 0.033875152468681335, 0.007689326070249081, 0.0032243996392935514, 0.010314867831766605, -0.011604266241192818, -0.019369345158338547, -0.035160426050424576, -0.03348318487405777, -0.013710085302591324, -0.00856057833880186, 0.0024689827114343643, -0.04620106518268585, -0.06387397646903992, -0.06205420568585396, -0.004683344159275293, 0.076121024787426, -0.10003357380628586, -0.04485487937927246, 0.010721364058554173, -0.038430504500865936, -0.03770800679922104, 0.014536813832819462, -0.042001206427812576, 0.015211661346256733, 0.009132017381489277, -0.02474929392337799, -0.013934407383203506, -0.02224798873066902, -0.047154005616903305, -0.04715409129858017, -0.07384844124317169, -0.004099226091057062, -0.013149802573025227, -0.03513919189572334, -0.017933042719960213, -0.002691527595743537, 0.07645140588283539, -0.014422576874494553, 0.009725469164550304, -0.07515240460634232, 0.004866381641477346, -0.010933597572147846, 0.01281008217483759, 0.0758824348449707, -0.02318703383207321, 0.046543896198272705, -0.0128646744415164, -0.028138548135757446, -0.007177211809903383, -0.012327858246862888, -0.006216087378561497, -0.009747029282152653, -0.023813072592020035, -0.0020364238880574703, -0.011044862680137157, 0.03985559567809105, 0.0235044714063406, -0.04915742948651314, -0.0035664215683937073, 0.010484332218766212, 0.04291222617030144, -0.037696827203035355, 0.04057629406452179, 0.0009364327415823936, -0.04874169081449509, -0.025118697434663773, -0.03599060699343681, 0.016812823712825775, 0.03972729295492172, -0.05308244749903679, 0.008357349783182144, -0.06411483883857727, -0.028792185708880424, -0.049594469368457794, 0.055284999310970306, 0.03159260004758835, -0.014092350378632545, -0.002968966029584408, -0.026643265038728714, 0.008344356901943684, -0.016137881204485893, -0.004620878957211971, 0.030093705281615257, 0.07326675951480865, -0.01650969497859478, -0.0751887708902359, 0.06844216585159302, -0.009339356794953346, 0.01257310714572668, 0.009815940633416176, 0.0029370959382504225, 0.02897925302386284, -0.014742904342710972, -0.030676569789648056, -0.010987426154315472, -0.04274579510092735, 0.009730680845677853, -0.0457131527364254, -0.02924169972538948, 0.0029170371126383543, -0.024878017604351044, -0.0375032015144825, -0.018429681658744812, 0.011723869480192661, 0.026598995551466942, 0.019315483048558235, -0.03299666941165924, 0.05141957104206085, -0.01977493427693844, 0.03581814840435982, 0.025122886523604393, 0.026445617899298668, 0.006997162476181984, 0.06437722593545914, -0.02843748778104782, 0.0003542675985954702, -0.06883098930120468, 0.00993441604077816, 0.01912819780409336, -0.04185375198721886, 0.051796771585941315, -0.0045979926362633705, -5.4474123317049816e-05, 0.012195642106235027, -0.0010029004188254476, -0.018110578879714012, -0.029765278100967407, -6.6297288867644966e-06, 0.023955941200256348, 0.06275295466184616, -0.04439160227775574, -0.04054124653339386, -0.03981487452983856, -0.0006382999708876014, 0.019556190818548203, -0.07046375423669815, -0.008597690612077713, -0.0015865687746554613, 0.01880159042775631, 0.009111390449106693, -0.032949913293123245, 0.021057045087218285, 0.004920001607388258, 0.05780554562807083, 0.016909658908843994, 0.0647866427898407, -0.008037594147026539, 0.03660280629992485, 0.020152436569333076, -0.008680128492414951, -0.03289640694856644, 0.04620709642767906, 0.04940583556890488, -0.017092058435082436, 0.01983724534511566, 0.01108027808368206, 0.03929523006081581, 0.023396309465169907, -0.004660628270357847, 0.01829839125275612, -0.026052003726363182, -0.03637894243001938, 0.0002625046472530812, -0.0044864811934530735, -0.012344526126980782, 0.05871494114398956, -0.03471144661307335, -0.031266823410987854, 0.002418872667476535, -0.0005628543440252542, 0.004228079691529274, -0.026476753875613213, 0.017743997275829315, 0.03524276241660118, -0.053108297288417816, -0.061483751982450485, 0.11519674956798553, 0.0580577552318573, -0.04681575670838356, 0.026134641841053963, -0.029139233753085136, -0.02727128192782402, 0.034626543521881104, -0.055470019578933716, -0.04338455945253372, -0.03724708408117294, -0.03707210719585419, -0.04474940150976181, -0.01129839662462473, -0.03865204378962517, 0.046132005751132965, -0.03694228082895279, -0.06956236064434052, -0.10061780363321304, 0.04261190444231033, -0.06581394374370575, 0.010266385041177273, 0.0010962034575641155, -0.005855395924299955, -0.008662071079015732, 0.056156352162361145, -0.01712019555270672, -0.0024299221113324165, -0.01872582919895649, -0.05678153410553932, 0.023676816374063492, -0.011239812709391117, 0.039252232760190964, 0.03481670096516609, -0.031143469735980034, -0.011454609222710133, -0.03312043473124504, 0.021526100113987923, 0.03650939464569092, -0.027732372283935547, -0.017137931659817696, 0.01590312086045742, -0.024017132818698883, -0.013335545547306538, 0.048956189304590225, 0.008957788348197937, -0.037956252694129944, -0.002798468107357621, 0.010157368145883083, 0.014982404187321663, -0.0023860284127295017, -0.016741402447223663, 0.001677163876593113, 0.0071671949699521065, 0.051565639674663544, 0.05701780691742897, -0.023337433114647865, -0.045070383697748184, -0.02987602911889553, 0.0163502749055624, 0.0862656757235527, -0.017827726900577545, -0.0013895041774958372, -0.030732030048966408, 0.03675815090537071, -0.027895424515008926, -0.0016119058709591627, 0.05818375200033188, -0.036711785942316055, -0.00948165450245142, -0.007712287362664938, 0.009953144006431103, -0.005282755009829998, -0.028583943843841553, -0.03379717841744423, -0.0219888836145401, 0.040709417313337326, 0.035222895443439484, -0.02196970209479332, -0.0006239606300368905, 0.011360155418515205, 0.031474579125642776, -4.09905806009192e-05, 0.009562675841152668, 0.0014256320428103209, -0.013258186168968678, -0.02191225439310074, 0.003812595037743449, 0.044222041964530945, -0.017197398468852043, -0.006524692289531231, -0.02055727317929268, 0.002028821734711528, -0.01746922731399536, 0.017724527046084404, 0.018717151135206223, -0.04068334028124809, 0.05684538930654526, 0.05139476805925369, -0.002345798071473837, 0.052563149482011795, -0.006584914866834879, 0.05601959303021431, -0.017658933997154236, -0.02765318937599659, 0.0932052731513977, -0.03536990284919739, -0.03249264135956764, -0.009784880094230175, 0.029304401949048042, -0.008325784467160702, 0.018952565267682076, 0.021574856713414192, -0.00028405594639480114, -0.036310434341430664, 0.021340705454349518, -0.008935792371630669, -0.008267018012702465, 0.028084363788366318, 0.011993163265287876, -0.001345663913525641, 0.0025896846782416105, 0.0263754203915596, 0.023451030254364014, 0.01815221644937992, 0.03100487031042576]"
