,name,interests,embeddings,similarities
5,Alan Tsang,Computational Social Choice. Voting Theory. Social Network Simulations. Algorithmic Fairness. Fair Allocation,"[-0.007333733141422272, 0.01847199909389019, 0.008830485865473747, -0.05769531801342964, -0.0592542327940464, 0.0009201441425830126, -0.07594716548919678, 0.050520170480012894, -0.030675040557980537, -0.05303964763879776, 0.07841656357049942, 0.015937380492687225, -0.006344222463667393, -0.06052685156464577, -0.013592326082289219, -0.03339340165257454, 0.004824523814022541, -0.06796111166477203, 0.01198870874941349, 0.031962424516677856, -0.007975269109010696, 0.02787339873611927, -0.06661704182624817, 0.037954069674015045, -0.019133619964122772, -0.03911946341395378, -5.529423651751131e-05, 0.0249889325350523, -0.03150298073887825, 0.00591612933203578, 0.04012947902083397, -0.04452677071094513, -5.750027048634365e-05, -0.014588366262614727, 0.030392330139875412, -0.01811082474887371, 0.03205437585711479, -0.027481984347105026, 0.017328089103102684, -0.03237662836909294, -0.03810267150402069, 0.060927025973796844, 0.014523036777973175, -0.03677874803543091, 0.07742409408092499, 0.03222251683473587, 0.0064384546130895615, -0.053976207971572876, 0.06887628883123398, -0.016301020979881287, -0.01200172584503889, -0.04110315814614296, -0.029312120750546455, -0.03129168599843979, -0.02303260937333107, 0.03491916134953499, -0.05940299853682518, -0.008643118664622307, -0.07582509517669678, -0.00040466352947987616, 0.019134989008307457, 0.014457196928560734, 0.007977134548127651, -1.0157067663385533e-05, 0.04887755587697029, -0.03526606783270836, 0.03304636478424072, -0.007565713953226805, -0.052109602838754654, 0.015822621062397957, -0.021386468783020973, -0.026285294443368912, -0.038978151977062225, -0.016473211348056793, -0.04445056989789009, 0.06820971518754959, 0.04821508005261421, 0.025067128241062164, 0.01395671721547842, 0.013061299920082092, -0.038401976227760315, 0.03260670602321625, -0.06800653785467148, 0.0325324572622776, -0.012172384187579155, 0.054883625358343124, 0.04259241744875908, -0.02400331012904644, 0.04119760915637016, 0.03907812386751175, -0.02791682258248329, -0.09000996500253677, 0.004428017884492874, -0.008831216022372246, -0.017340131103992462, 0.017025915905833244, 0.02156113088130951, -0.023895306512713432, -0.015938611701130867, -0.0347897931933403, -0.07400814443826675, 0.025420857593417168, -0.00031738189863972366, -0.049493107944726944, 0.010891766287386417, 0.026396239176392555, -0.005382701754570007, 0.01972075179219246, 0.026174396276474, 0.0274445042014122, 0.10196854174137115, 0.08213561773300171, 0.023096628487110138, -0.026483668014407158, 0.009353412315249443, -0.010991307906806469, 0.057350508868694305, 0.014227181673049927, -0.026230495423078537, -0.008697285316884518, 0.01675422675907612, 0.02530299313366413, 0.02003333531320095, 0.021402642130851746, 0.01963273622095585, 0.0021701569203287363, 0.036964233964681625, -0.007824818603694439, 0.00956171378493309, -0.04806426540017128, 0.0199546217918396, -0.010310202836990356, 0.0541350282728672, -0.06002761796116829, 0.06515991687774658, -0.08293164521455765, 0.03931620344519615, 0.01632104255259037, -0.014695564284920692, -0.028810499235987663, 0.028439419344067574, -0.03967560455203056, 0.025574298575520515, -0.021966509521007538, -0.031906306743621826, 0.03358590230345726, -0.001533537288196385, 0.017702944576740265, 0.022045571357011795, 0.046321235597133636, 0.0180907491594553, 0.04304518550634384, -0.009793434292078018, 0.025388840585947037, -0.027170328423380852, -0.014376846142113209, 0.009815993718802929, 0.0006081581814214587, -0.015490751713514328, 0.005976943764835596, 0.037277717143297195, -0.023179085925221443, -0.04778106138110161, 0.03274312615394592, -0.038330961018800735, 0.04609272629022598, -0.006564687937498093, -0.00807681679725647, -0.030070722103118896, 0.015730736777186394, 0.03099658153951168, 0.013252852484583855, -0.02704576961696148, 0.005616181530058384, 0.07714051008224487, -0.052834171801805496, 0.05116031691431999, 0.0632772147655487, 0.010194669477641582, 0.04835020378232002, -0.05622214823961258, -0.005963141564279795, 0.05355469509959221, 0.03079836815595627, -0.0026350561529397964, 0.07805214077234268, 0.021610107272863388, -0.0776900202035904, 0.028809668496251106, 0.0032139562536031008, 0.026787009090185165, -0.07883048057556152, 0.03239752724766731, 0.025370121002197266, 0.05982108786702156, -0.017099659889936447, 0.031118493527173996, 0.0676257312297821, 0.010323980823159218, 0.05429445207118988, 0.01616961508989334, 0.044364672154188156, 0.04557795077562332, -0.03707865625619888, -0.002636916469782591, 0.02813658118247986, -4.908210030407645e-05, 0.020377565175294876, 0.054917458444833755, -0.017082350328564644, -0.038966380059719086, 0.04082594811916351, -0.01909598894417286, 0.02314644493162632, 0.03224235028028488, 0.03310341015458107, 0.019687388092279434, -0.024320917204022408, -0.02544119395315647, 0.0762316957116127, -0.01558893546462059, 0.03466802090406418, 0.02127739042043686, -0.005011514760553837, -0.0026909615844488144, -0.020315159112215042, -0.02794715389609337, -0.009538951329886913, 0.0027396229561418295, -0.009990531951189041, 0.012037868611514568, -0.020087644457817078, 0.05876936390995979, 0.03412355110049248, -0.013878149911761284, -0.03005463071167469, -0.01637258753180504, -0.07332885265350342, -0.033022284507751465, -0.0664733350276947, 0.024197690188884735, -0.018668923527002335, -0.03379369527101517, -0.06078839674592018, -0.02575134113430977, 0.006869805045425892, -0.014415927231311798, -0.036566343158483505, -0.006101150996983051, -0.004257834050804377, -0.023073192685842514, -0.02421947941184044, 0.014057167805731297, -0.036960337311029434, -0.03588016703724861, -0.04269871488213539, -0.0174256544560194, -0.04139085114002228, -0.028697244822978973, 0.019232146441936493, -0.027561303228139877, -0.06501166522502899, -0.010526495054364204, -0.0291892122477293, 0.030829528346657753, 0.019223934039473534, 0.03343604877591133, -0.006764336954802275, 0.07329339534044266, -0.0035728602670133114, -0.05075901374220848, 0.051712553948163986, 0.008682524785399437, -0.004318959079682827, -0.0016872106352820992, 0.01829948090016842, 0.016485782340168953, -0.05287862941622734, -0.04586544632911682, 0.057170361280441284, -0.09994520246982574, -0.07335411012172699, -0.03151926025748253, 0.011729487217962742, -0.002675989642739296, 0.029417576268315315, -0.006646481808274984, -0.04114697128534317, 0.052112188190221786, -0.04644429311156273, 0.03682788088917732, 0.020822806283831596, -0.04912012442946434, 0.004030879121273756, -0.027781309559941292, 0.005704245530068874, -0.029662271961569786, 0.006056585349142551, 0.023535262793302536, -0.02777845971286297, -0.006178865674883127, -0.013228368945419788, -0.015538137406110764, -0.03286433219909668, -0.04280340299010277, 0.049645036458969116, -0.0113652553409338, -0.007478858809918165, -0.04508856311440468, 0.03441733494400978, 0.008995898067951202, 0.00968565046787262, 0.025829454883933067, 0.003017289564013481, -0.05751173943281174, 0.004458066541701555, 0.04075656831264496, 0.07695227116346359, 0.017177723348140717, -0.018194306641817093, 0.042673829942941666, -0.026031313464045525, -0.007246192079037428, -0.011956693604588509, 0.0874701663851738, 0.014095377177000046, -0.0015747984871268272, 0.06064559891819954, 0.041966985911130905, -0.07447027415037155, -0.02320113778114319, 0.07514267414808273, -0.028251269832253456, 0.07745163142681122, 0.03130596503615379, 0.05879208818078041, -0.0279459897428751, 0.029198115691542625, 0.0047917356714606285, 0.0008111190982162952, -0.019204435870051384, -0.04378758370876312, 0.019210783764719963, -0.04642442613840103, -0.052890975028276443, -0.031472690403461456, 0.05899088457226753, 0.03626791387796402, -0.02615329995751381, -0.05933474749326706, 0.040333233773708344, 0.0005730581469833851, 0.0038393880240619183, 0.04342334717512131, -0.004632403142750263, 0.006397746969014406, 0.0034558430779725313, 0.03211306408047676, 0.013184181414544582, -0.01163668092340231, 0.020197853446006775, 0.054089535027742386, 0.020287850871682167, -0.07625675201416016, 0.02550937607884407, 0.033731672912836075, -0.06655368953943253, -0.11263106018304825, 0.033418845385313034, 0.06140560656785965, 0.04316328838467598, 0.021935002878308296, 0.029623957350850105, 0.03828985616564751, -0.029658792540431023, 0.0006316908402368426, -0.029756400734186172, -0.07267625629901886, -0.03828158602118492, -0.04974646866321564, -0.005889473017305136, -0.0013242352288216352, 0.023879138752818108, 0.028208833187818527, 0.04795754700899124, 0.011751078069210052, 0.02980797551572323, -0.04412682354450226, 0.00878616701811552, 0.03537457063794136, 0.0024031081702560186, 0.0032146908342838287, 0.04153034836053848, 0.016647182404994965, 0.03228093683719635, -0.02936449646949768, -0.034957919269800186, 0.00690953154116869, -0.02994694747030735, 0.049903858453035355, 0.06370201706886292, -0.010874344035983086, 0.003121061949059367, -0.011684603989124298, 0.04487545043230057, 0.039939284324645996, 0.02176709473133087, 0.058155857026576996, 0.0216227900236845, 0.008714006282389164, 0.019420042634010315, -0.05531247332692146, -0.013786068186163902, 0.013411127030849457, 0.012331604957580566, 0.05482587590813637, 0.013486580923199654, -0.025187376886606216, 0.09267578274011612, -0.0074431197717785835, 0.0011582925217226148, 0.011347097344696522, 0.04210318252444267, 0.05039455369114876, -0.01855563372373581, -0.010281285271048546, 0.011388272047042847, 0.018008137121796608, -0.0610598549246788, 0.043911974877119064, 0.0512828528881073, 0.02983330935239792, -0.005128596443682909, 0.05229122191667557, -0.013373683206737041, 0.051413148641586304, -0.06360401213169098, 0.04871406406164169, -0.03783882409334183, 0.06402827054262161, -0.02599412389099598, 0.011044747196137905, 0.009397371672093868, 0.03335073962807655, 0.020715629681944847, 0.030447805300354958, -0.034407537430524826, -0.04836072400212288, -0.009647320955991745, 0.0296504907310009, 0.04090489074587822, 0.06487054377794266, -0.020359164103865623, 0.02555503323674202, -0.011881205253303051, 0.04797517880797386, 0.04285208135843277, -0.045856595039367676, 0.01568613387644291, 0.02485848218202591, -0.015866344794631004, -0.008550078608095646, 0.00830493401736021, -0.0030450925696641207, -0.0076051573269069195, -0.004976937081664801, -0.008551414124667645, -0.01372553315013647, -0.011470542289316654, -0.028883935883641243, -0.016079628840088844, 0.006736388895660639, -0.007183930836617947, -0.04076454043388367, -0.05336606502532959, 0.0006635020254179835, -0.007783262059092522, -0.02009759098291397, -0.007220765110105276, -0.03583528846502304, -0.03113938495516777, 0.013722489587962627, 0.04585461691021919, -0.05391142889857292, -0.03622685372829437, 0.041616152971982956, -0.07215560227632523, -0.015705550089478493, 0.05412725359201431, 0.003067141631618142, -0.009663945063948631, 0.009252012707293034, 0.008307377807796001, 0.030627243220806122, 0.0305385310202837, -0.05240843445062637, -0.07392765581607819, -0.07123842090368271, 0.013726960867643356, -0.038243766874074936, -0.023326605558395386, -0.01724652759730816, -0.022274766117334366, 0.0591774620115757, 0.008852729573845863, 0.021250568330287933, -0.0014628595672547817, -0.00020998889522161335, -0.0024727447889745235, 0.032296136021614075, 0.053006287664175034, 0.03975631296634674, 0.012941688299179077, 0.03767665475606918, -0.02399575710296631, -0.04344835877418518, 0.022694194689393044, -0.024651512503623962, -0.006035652942955494, -0.046257954090833664, 0.025284377858042717, -0.03526683151721954, 0.05041300877928734, 0.03197426348924637, -0.019740749150514603, -0.04594581946730614, 0.026612289249897003, 0.011311471462249756, -0.0224557276815176, 0.025519806891679764, -0.04588481783866882, -0.012355422601103783, 0.015556716360151768, -0.013952013105154037, 0.017380205914378166, 0.021588245406746864, -0.05280424281954765, 0.03372049704194069, -0.08059760928153992, -0.029822519049048424, -0.03248666971921921, 0.03889866918325424, 0.01984553597867489, 0.03334209322929382, -0.0008282032213173807, 0.011642982251942158, -0.03381151705980301, -0.007733493112027645, -0.028364082798361778, -0.011988583020865917, 0.05762871354818344, 0.013695411384105682, -0.04874517023563385, 0.05883027985692024, -0.018270576372742653, 0.03894823044538498, 0.027694247663021088, -0.0026364964433014393, 0.026178058236837387, 0.006237901747226715, -0.048687826842069626, -0.03178262710571289, -0.038542427122592926, 0.03804497793316841, -0.017272375524044037, -0.01764691062271595, 0.05259358137845993, -0.020025087520480156, 0.006551331374794245, -0.022256214171648026, 0.031149972230196, -0.020950596779584885, 0.03235483169555664, -0.00284629687666893, 0.07184258103370667, -0.017831353470683098, 0.03185299038887024, 0.060655560344457626, 0.046898264437913895, 0.01116219349205494, 0.030158206820487976, -0.014001080766320229, -0.018908116966485977, -0.06512972712516785, -0.00714283250272274, 0.0059729753993451595, 0.011534156277775764, 0.03452257439494133, 0.03858927637338638, 0.0012943705078214407, 0.03256957232952118, -0.026530323550105095, -0.015227028168737888, 0.01733626052737236, -0.0057280175387859344, 0.0014305429067462683, 0.03310462087392807, -0.05032379925251007, 0.00239865412004292, 0.004671966657042503, 0.06931775063276291, 0.029250791296362877, -0.08816555142402649, -0.0232513640075922, 0.038091957569122314, 0.06078055128455162, 0.05950901284813881, -0.015779374167323112, 0.05617520213127136, -0.013748276978731155, 0.024011431261897087, 0.02842574194073677, 0.06686116755008698, 0.004107634536921978, -0.04072866961359978, 0.00559330964460969, -0.044561076909303665, 0.016886204481124878, -0.01696690358221531, 0.045607320964336395, -0.02300327457487583, 0.01444200798869133, -0.01953711546957493, 0.020791826769709587, 0.03413001447916031, 0.05163748934864998, -0.05556755140423775, -0.036374762654304504, -0.060363199561834335, -0.04034470021724701, -0.061434872448444366, -0.01773819699883461, 0.0027646480593830347, -0.032614413648843765, -0.043573666363954544, 0.010339268483221531, -0.020514385774731636, 0.069434255361557, 0.0069460030645132065, 0.019794886931777, -0.007241997867822647, -0.03415927663445473, -0.05652039125561714, 0.0380290262401104, -0.0193563811480999, -0.05696967616677284, 0.08522403985261917, -0.05286361277103424, -0.03756024315953255, 0.05136962980031967, -0.02076367661356926, -0.033052172511816025, -0.03162906691431999, -0.07471287995576859, -0.03544677048921585, -0.006905956659466028, -0.0007911138818599284, 0.01858804188668728, -0.009678116999566555, -0.05661499500274658, -0.061657775193452835, 0.0100380415096879, -0.022005898877978325, -0.007436932064592838, 0.012079372070729733, 0.051525745540857315, 0.003554473863914609, 0.013872976414859295, -0.029752736911177635, 0.018406549468636513, -0.012376162223517895, -0.024528799578547478, 0.017751697450876236, -0.010412057861685753, -0.008607293479144573, 0.0004636830708477646, -0.0081378985196352, -0.03186705335974693, -0.010103721171617508, -0.012806464917957783, 0.035307858139276505, -0.04637230560183525, -0.04551716521382332, 0.03882306441664696, -0.0436202809214592, -0.023023303598165512, 0.019124269485473633, -0.014146697707474232, -0.027782531455159187, 0.009923694655299187, -0.0034840439911931753, 0.012951120734214783, 0.02877947688102722, -0.019227702170610428, 0.02474271133542061, -0.017529938369989395, 0.006979985162615776, 0.050837211310863495, -0.07342162728309631, -0.015358787961304188, 0.010173531249165535, -0.011150245554745197, 0.015303626656532288, -0.021146325394511223, 0.022375639528036118, -0.02968222089111805, 0.017658879980444908, -0.014911407604813576, 0.04908732697367668, 0.07245693355798721, -0.06042318046092987, -0.02101845294237137, -0.009075569920241833, -0.020445704460144043, 0.003314058994874358, 0.0069873579777777195, -0.013089543208479881, 0.009712060913443565, 0.0426938496530056, 0.06371379643678665, -0.009708831086754799, -0.037668630480766296, 0.012083087116479874, 0.039756521582603455, -0.046320777386426926, -0.03060120716691017, -0.024920357391238213, -0.023814275860786438, -0.0168472733348608, -0.009586025029420853, 0.0708865374326706, -0.004868929740041494, -0.013187560252845287, 0.008520364761352539, 0.03484155982732773, 0.011920932680368423, 0.01720363087952137, 0.04702400788664818, 0.018469184637069702, 0.032169852405786514, -0.01479909848421812, 0.023525990545749664, 0.019888196140527725, -0.02536632865667343, 0.03835173323750496, -0.06479524075984955, 0.015042689628899097, 0.0649443119764328, -0.016881227493286133, -0.05402127653360367, -0.02340441197156906, 0.022895297035574913, 0.009112522006034851, 0.017953747883439064, 0.034958746284246445, 0.02221786417067051, -0.058667268604040146, -0.0008901075343601406, 0.055133379995822906, -0.05720682814717293, 0.011715162545442581, -0.011277921497821808, -0.01821541041135788, -0.0009944611229002476, -0.0048758708871901035, -0.022646214812994003, -0.0280398428440094, 0.09003634005784988]",0.6052005290985107
